"LTER_site","local_site","site_ID","year","date","time","latitude","longitude","survey_no","survey_start_date","snow","surface_temp","soil_moist_vol_avg","soil_moist_vol_sd","soil_moist_vol_rg","soil_temp_avg","soil_temp_sd","soil_temp_rg"
"NWT","Saddle","sn_10",2017,2017-07-03,"9:14:00",40.05428005,-105.5881625,1,2017-07-03,FALSE,NA,0.045718582,0.020149486,0.047580368,9.133333333,0.057735027,0.1
"NWT","Saddle","sn_09",2017,2017-07-03,"9:26:00",40.05451188,-105.5888025,1,2017-07-03,FALSE,NA,0.037906701,0.02442259,0.056580111,8.933333333,0.057735027,0.1
"NWT","Saddle","D8",2017,2017-07-03,"9:42:00",40.05477337,-105.588547,1,2017-07-03,FALSE,NA,0.066224078,0.015423592,0.038775614,8.933333333,0.057735027,0.1
"NWT","Saddle","C8",2017,2017-07-03,"9:55:00",40.05531092,-105.5892701,1,2017-07-03,FALSE,NA,0.128388195,0.021442709,0.059814592,6.4,0.173205081,0.3
"NWT","Saddle","C7",2017,2017-07-03,"10:05:00",40.05529184,-105.589958,1,2017-07-03,FALSE,NA,0.419636811,0.139056022,0.35175415,7.433333333,0.2081666,0.4
"NWT","Saddle","C6",2017,2017-07-03,"10:17:00",40.05530278,-105.5906892,1,2017-07-03,FALSE,NA,0.42007678,0.038261852,0.092754953,3.266666667,0.057735027,0.1
"NWT","Saddle","C5",2017,2017-07-03,"10:27:00",40.05528265,-105.5913845,1,2017-07-03,FALSE,NA,0.594617157,0.074636704,0.164675477,2.233333333,0.152752523,0.3
"NWT","Saddle","B6",2017,2017-07-03,"10:35:00",40.05580624,-105.5913764,1,2017-07-03,FALSE,NA,0.680635612,0.052595974,0.120010311,0.8,0.458257569,0.9
"NWT","Saddle","B5",2017,2017-07-03,"10:44:00",40.0558249,-105.5920713,1,2017-07-03,TRUE,NA,NA,NA,NA,NA,NA,NA
"NWT","Saddle","B4",2017,2017-07-03,"10:48:00",40.05582609,-105.592797,1,2017-07-03,TRUE,NA,NA,NA,NA,NA,NA,NA
"NWT","Saddle","B3",2017,2017-07-03,"10:52:00",40.0557891,-105.5934707,1,2017-07-03,TRUE,NA,NA,NA,NA,NA,NA,NA
"NWT","Saddle","A3",2017,2017-07-03,"10:55:00",40.0563715,-105.5935083,1,2017-07-03,TRUE,NA,NA,NA,NA,NA,NA,NA
"NWT","Saddle","A2",2017,2017-07-03,"11:03:00",40.05635168,-105.5942169,1,2017-07-03,FALSE,NA,0.398171231,0.040072106,0.109437972,5.533333333,0.152752523,0.3
"NWT","Saddle","B1",2017,2017-07-03,"11:18:00",40.05580131,-105.5949304,1,2017-07-03,FALSE,NA,0.095098898,0.017266357,0.043273342,8.4,0.1,0.2
"NWT","Saddle","C1",2017,2017-07-03,"11:31:00",40.05527279,-105.5941995,1,2017-07-03,TRUE,NA,NA,NA,NA,NA,NA,NA
"NWT","Saddle","C2",2017,2017-07-03,"11:35:00",40.0552713,-105.5934853,1,2017-07-03,TRUE,NA,NA,NA,NA,NA,NA,NA
"NWT","Saddle","C3",2017,2017-07-03,"11:42:00",40.05525654,-105.5928226,1,2017-07-03,FALSE,NA,0.456692756,0.040731672,0.106346602,5.2,0.346410162,0.6
"NWT","Saddle","C4",2017,2017-07-03,"11:51:00",40.05528028,-105.5921034,1,2017-07-03,FALSE,NA,0.644083588,0.039765659,0.097695518,1.233333333,0.251661148,0.5
"NWT","Saddle","D3",2017,2017-07-03,"12:01:00",40.05475557,-105.5920666,1,2017-07-03,FALSE,NA,0.183659413,0.022979994,0.058240773,8.4,0.173205081,0.3
"NWT","Saddle","D2",2017,2017-07-03,"12:12:00",40.05473855,-105.5927751,1,2017-07-03,FALSE,NA,0.209744775,0.024730805,0.059011238,6.266666667,0.057735027,0.1
"NWT","Saddle","D1",2017,2017-07-03,"12:24:00",40.05474931,-105.5934924,1,2017-07-03,FALSE,NA,0.442191035,0.05650726,0.132771391,6,0.1,0.2
"NWT","Saddle","E1",2017,2017-07-03,"12:42:00",40.05419345,-105.5934868,1,2017-07-03,FALSE,NA,0.170147904,0.016283299,0.039476071,8.7,0,0
"NWT","Saddle","E2",2017,2017-07-03,"12:53:00",40.0542132,-105.5927618,1,2017-07-03,FALSE,NA,0.18261002,0.050659954,0.131158914,9.7,0.529150262,1
"NWT","Saddle","E3",2017,2017-07-03,"13:01:00",40.05419677,-105.5920523,1,2017-07-03,FALSE,NA,0.121008418,0.027716364,0.069646599,10.5,0.360555128,0.7
"NWT","Saddle","E4",2017,2017-07-03,"13:13:00",40.05420748,-105.5913913,1,2017-07-03,FALSE,NA,NA,NA,NA,NA,NA,NA
"NWT","Saddle","D4",2017,2017-07-03,"13:20:00",40.05474881,-105.5913547,1,2017-07-03,FALSE,NA,0.867955441,0.034090272,0.089927577,0.133333333,0.057735027,0.1
"NWT","Saddle","sn_06",2017,2017-07-03,"13:30:00",40.0550092,-105.5906277,1,2017-07-03,FALSE,NA,0.481411724,0.050599216,0.128870123,4.633333333,0.351188458,0.7
"NWT","Saddle","sn_07",2017,2017-07-03,"13:37:00",40.05488301,-105.5900327,1,2017-07-03,FALSE,NA,0.391723473,0.049602083,0.10093275,6.9,1.153256259,2.3
"NWT","Saddle","sn_08",2017,2017-07-03,"13:48:00",40.05484677,-105.5896659,1,2017-07-03,FALSE,NA,0.34522136,0.047793501,0.125084357,8.033333333,0.65064071,1.3
"NWT","Saddle","E6",2017,2017-07-03,"14:13:00",40.05421679,-105.5899755,1,2017-07-03,FALSE,NA,0.36202558,0.029117487,0.062746644,9.6,0.953939201,1.7
"NWT","Saddle","E7",2017,2017-07-03,"14:25:00",40.05424577,-105.5892853,1,2017-07-03,FALSE,NA,0.05977627,0.025723292,0.0658271,11.33333333,0.152752523,0.3
"NWT","Saddle","F6",2017,2017-07-03,"14:35:00",40.05368707,-105.5892693,1,2017-07-03,FALSE,NA,0.491543969,0.098649683,0.275259282,7.066666667,0.472581563,0.9
"NWT","Saddle","O1",2017,2017-07-05,"9:16:00",40.04902315,-105.5923132,1,2017-07-03,FALSE,NA,0.515304754,0.096955938,0.252825827,5.6,0.1,0.2
"NWT","Saddle","N1",2017,2017-07-05,"9:29:00",40.04935252,-105.5926689,1,2017-07-03,FALSE,NA,0.170599838,0.008795097,0.022125399,6.966666667,0.305505046,0.6
"NWT","Saddle","N2",2017,2017-07-05,"9:40:00",40.04933415,-105.5920584,1,2017-07-03,FALSE,NA,0.700785643,0.1142699,0.26293094,5.833333333,0.115470054,0.2
"NWT","Saddle","M3",2017,2017-07-05,"9:52:00",40.04988164,-105.5913191,1,2017-07-03,FALSE,NA,0.441363396,0.082241977,0.218718942,7,0.2,0.4
"NWT","Saddle","M2",2017,2017-07-05,"10:04:00",40.04989401,-105.5920233,1,2017-07-03,FALSE,NA,0.255732359,0.010960453,0.023804082,5.2,0,0
"NWT","Saddle","M1",2017,2017-07-05,"10:13:00",40.04987188,-105.5928369,1,2017-07-03,FALSE,NA,0.366428936,0.066148714,0.158197855,4.6,0.2,0.4
"NWT","Saddle","L1",2017,2017-07-05,"10:26:00",40.05044651,-105.5927057,1,2017-07-03,FALSE,NA,0.373247606,0.05453672,0.152150744,5.4,0.458257569,0.9
"NWT","Saddle","L2",2017,2017-07-05,"10:37:00",40.05043813,-105.5920719,1,2017-07-03,FALSE,NA,0.225663503,0.045451369,0.124821474,5.166666667,0.251661148,0.5
"NWT","Saddle","sn_19",2017,2017-07-05,"10:48:00",40.05066166,-105.5915001,1,2017-07-03,FALSE,NA,0.435080504,0.053150095,0.139507801,6.6,0.264575131,0.5
"NWT","Saddle","L4",2017,2017-07-05,"10:59:00",40.0504456,-105.5906115,1,2017-07-03,FALSE,NA,0.580122544,0.017962272,0.039848918,8.533333333,0.2081666,0.4
"NWT","Saddle","sn_20",2017,2017-07-05,"11:06:00",40.05072003,-105.5907592,1,2017-07-03,FALSE,NA,0.304708399,0.087289389,0.196847857,9.366666667,0.472581563,0.9
"NWT","Saddle","K5",2017,2017-07-05,"11:16:00",40.05095954,-105.5899998,1,2017-07-03,FALSE,NA,0.047828674,0.012089981,0.030311084,13.26666667,1.357694124,2.7
"NWT","Saddle","K4",2017,2017-07-05,"11:27:00",40.05097914,-105.5906758,1,2017-07-03,FALSE,NA,0.084245472,0.010009469,0.023014458,9.366666667,0.577350269,1
"NWT","Saddle","K3",2017,2017-07-05,"11:34:00",40.05097514,-105.5913555,1,2017-07-03,TRUE,NA,NA,NA,NA,NA,NA,NA
"NWT","Saddle","K2",2017,2017-07-05,"11:37:00",40.05098658,-105.5920743,1,2017-07-03,FALSE,NA,0.183141848,0.029203394,0.079129304,6.566666667,0.2081666,0.4
"NWT","Saddle","sn_18",2017,2017-07-05,"11:47:00",40.0509869,-105.5924085,1,2017-07-03,FALSE,NA,0.094881698,0.021272496,0.051386248,13,0.424264069,NA
"NWT","Saddle","J1",2017,2017-07-05,"11:55:00",40.05149143,-105.5927411,1,2017-07-03,FALSE,NA,0.04132665,0.01096253,0.027436363,14.8,0.692820323,1.2
"NWT","Saddle","J2",2017,2017-07-05,"12:02:00",40.05149357,-105.592041,1,2017-07-03,FALSE,NA,0.149190547,0.02972167,0.068956113,12.6,0.6,1.2
"NWT","Saddle","sn_16",2017,2017-07-05,"12:15:00",40.05179303,-105.5915631,1,2017-07-03,FALSE,NA,0.145585006,0.022185057,0.051160193,8.2,0.1,0.2
"NWT","Saddle","J3",2017,2017-07-05,"12:24:00",40.05154016,-105.5913011,1,2017-07-03,FALSE,NA,0.777602965,0.068916315,0.172818368,7.366666667,0.305505046,0.6
"NWT","Saddle","sn_17",2017,2017-07-05,"12:32:00",40.0516789,-105.5908743,1,2017-07-03,FALSE,NA,0.811443469,0.07483622,0.204706122,8.2,0.556776436,1.1
"NWT","Saddle","J4",2017,2017-07-05,"12:43:00",40.05154527,-105.5906619,1,2017-07-03,FALSE,NA,1.163785907,0.053280983,0.143195789,7.066666667,0.152752523,0.3
"NWT","Saddle","J5",2017,2017-07-05,"12:50:00",40.05151382,-105.5899544,1,2017-07-03,FALSE,NA,0.030184215,0.011957937,0.031348108,14.46666667,0.37859389,0.7
"NWT","Saddle","sn_21",2017,2017-07-05,"13:00:00",40.05155239,-105.5892905,1,2017-07-03,FALSE,NA,0.428161077,0.074682355,0.176316866,9.866666667,2.193931023,3.8
"NWT","Saddle","I6",2017,2017-07-05,"13:10:00",40.05205678,-105.58926,1,2017-07-03,FALSE,NA,0.107495552,0.014564539,0.039698665,9.166666667,0.763762616,1.5
"NWT","Saddle","I5",2017,2017-07-05,"13:23:00",40.05205963,-105.5899545,1,2017-07-03,FALSE,NA,1.08630132,0.068060503,0.169048264,6.8,0.608276253,1.1
"NWT","Saddle","F5",2017,2017-07-05,"14:30:00",40.0536651,-105.5899364,1,2017-07-03,FALSE,NA,0.321352803,0.043406303,0.103337493,8.733333333,0.152752523,0.3
"NWT","Saddle","I4",2017,2017-07-06,"9:21:00",40.05205341,-105.5906408,1,2017-07-03,FALSE,NA,1.030390326,0.043973364,0.103840822,7.633333333,0.152752523,0.3
"NWT","Saddle","I3",2017,2017-07-06,"9:30:00",40.0520303,-105.5913181,1,2017-07-03,TRUE,NA,NA,NA,NA,NA,NA,NA
"NWT","Saddle","sn_15",2017,2017-07-06,"9:41:00",40.05195455,-105.5922685,1,2017-07-03,FALSE,NA,0.347686249,0.032942727,0.091699545,7.266666667,0.115470054,0.2
"NWT","Saddle","I1",2017,2017-07-06,"9:50:00",40.05204881,-105.5927558,1,2017-07-03,FALSE,NA,0.052997669,0.017914404,0.044761265,9.966666667,0.321455025,0.6
"NWT","Saddle","H1",2017,2017-07-06,"10:03:00",40.05257942,-105.592765,1,2017-07-03,FALSE,NA,0.043173509,0.008134943,0.022633179,11.63333333,0.2081666,0.4
"NWT","Saddle","sn_11",2017,2017-07-06,"10:16:00",40.05259659,-105.5922562,1,2017-07-03,FALSE,NA,0.038076077,0.022132775,0.050949765,11.4,0.264575131,0.5
"NWT","Saddle","H3",2017,2017-07-06,"10:29:00",40.05257822,-105.5913486,1,2017-07-03,TRUE,NA,NA,NA,NA,NA,NA,NA
"NWT","Saddle","sn_12",2017,2017-07-06,"10:31:00",40.05257674,-105.5910776,1,2017-07-03,FALSE,NA,0.480943578,0.040904335,0.090104999,6.8,0.173205081,0.3
"NWT","Saddle","sn_13",2017,2017-07-06,"10:40:00",40.05267855,-105.5904478,1,2017-07-03,FALSE,NA,1.118011651,0.086210717,0.206113694,4.633333333,0.351188458,0.7
"NWT","Saddle","sn_14",2017,2017-07-06,"10:51:00",40.05304214,-105.5901738,1,2017-07-03,FALSE,NA,0.281820257,0.043413573,0.093294398,9.766666667,0.2081666,0.4
"NWT","Saddle","H5",2017,2017-07-06,"11:00:00",40.05260643,-105.5899521,1,2017-07-03,FALSE,NA,0.378903121,0.030359545,0.076887244,9.733333333,0.550757055,1
"NWT","Saddle","H6",2017,2017-07-06,"11:10:00",40.0526006,-105.5892416,1,2017-07-03,FALSE,NA,0.093221728,0.020237481,0.054126287,9.233333333,0.472581563,0.9
"NWT","Saddle","G6",2017,2017-07-06,"11:20:00",40.05313622,-105.5892476,1,2017-07-03,FALSE,NA,0.03031525,0.006522619,0.015800935,12.23333333,0.577350269,1
"NWT","Saddle","G5",2017,2017-07-06,"11:32:00",40.05316285,-105.5899398,1,2017-07-03,FALSE,NA,0.04548114,0.005764772,0.015023354,11.6,0.556776436,1.1
"NWT","Saddle","G4",2017,2017-07-06,"11:45:00",40.05315125,-105.5906595,1,2017-07-03,TRUE,NA,NA,NA,NA,NA,NA,NA
"NWT","Saddle","G3",2017,2017-07-06,"11:48:00",40.05312199,-105.5913906,1,2017-07-03,TRUE,NA,NA,NA,NA,NA,NA,NA
